group_name,group_value,row_count_guarded_v1,normal_count_guarded_v1,pre_fault_count_guarded_v1,roc_auc_guarded_v1,average_precision_guarded_v1,precision_high_or_critical_guarded_v1,recall_high_or_critical_guarded_v1,f1_high_or_critical_guarded_v1,false_positive_rate_high_or_critical_guarded_v1,row_count_event_days_v1,normal_count_event_days_v1,pre_fault_count_event_days_v1,roc_auc_event_days_v1,average_precision_event_days_v1,precision_high_or_critical_event_days_v1,recall_high_or_critical_event_days_v1,f1_high_or_critical_event_days_v1,false_positive_rate_high_or_critical_event_days_v1,roc_auc_delta,average_precision_delta,precision_high_or_critical_delta,recall_high_or_critical_delta,f1_high_or_critical_delta,false_positive_rate_high_or_critical_delta
split_event_based,train,1734,1262,472,0.9998489,0.9995942,0.9076923,1.0,0.9516129,0.03803486529318542,1734,1262,472,1.0,1.0,1.0,0.9915254237288136,0.9957446808510638,0.0,0.0001510999999999596,0.0004058000000000117,0.09230769999999999,-0.008474576271186418,0.04413178085106384,-0.03803486529318542
split_event_based,validation,444,271,173,0.7155899,0.6317561,0.5619469,0.734104,0.6365915,0.36531365313653136,444,271,173,0.808843290745046,0.8158292524482352,0.8677685950413223,0.6069364161849711,0.7142857142857143,0.059040590405904,0.09325339074504602,0.1840731524482352,0.3058216950413223,-0.1271675838150289,0.07769421428571432,-0.3062730627306274
split_event_based,holdout,377,267,110,0.4468505,0.3106412,0.2535714,0.6454545,0.3641026,0.7827715355805244,377,267,110,0.5762342526387471,0.3296874385724574,0.3135135135135135,0.5272727272727272,0.3932203389830508,0.4756554307116105,0.12938375263874707,0.019046238572457408,0.05994211351351347,-0.11818177272727282,0.02911773898305081,-0.3071161048689139
