model_name,threshold_quantile,threshold_value,train_normal_score_min,train_normal_score_median,train_normal_score_max
isolation_forest,0.95,0.5160815367097453,0.35884137060937826,0.42309829535849347,0.6082492061316853
isolation_forest,0.975,0.5244790383958161,0.35884137060937826,0.42309829535849347,0.6082492061316853
isolation_forest,0.99,0.5357784270858823,0.35884137060937826,0.42309829535849347,0.6082492061316853
